"","URL_of_Anchor","SSLfinal_State","web_traffic","having_Sub_Domain","Prefix_Suffix","Links_in_tags","SFH","Domain_registration_length","Result"
"5288",0,-1,0,0,-1,-1,-1,-1,-1
"5290",-1,-1,-1,0,-1,1,-1,-1,-1
"5295",1,1,1,-1,-1,1,-1,-1,1
"5299",1,1,1,-1,1,0,0,-1,1
"5301",0,-1,1,-1,-1,-1,-1,1,1
"5320",0,-1,-1,1,-1,0,-1,1,-1
"5321",0,1,0,1,-1,-1,-1,-1,1
"5322",0,1,0,0,1,0,-1,-1,1
"5323",1,-1,1,0,-1,-1,-1,-1,-1
"5324",0,0,1,1,-1,-1,0,-1,-1
"5325",-1,0,-1,1,0,-1,-1,-1,-1
"5328",-1,-1,0,-1,-1,-1,-1,-1,-1
"5329",0,1,-1,0,0,1,-1,1,1
"5332",0,0,0,0,-1,-1,-1,1,-1
"5338",-1,1,-1,0,-1,0,-1,-1,-1
"5339",-1,-1,-1,0,-1,-1,-1,-1,-1
"5341",-1,-1,-1,0,-1,0,-1,1,-1
"5345",0,1,1,1,-1,-1,-1,-1,1
"5346",0,-1,0,0,-1,-1,-1,-1,1
"5367",1,1,1,1,1,0,-1,-1,1
"5368",1,-1,-1,0,-1,-1,-1,1,-1
"5372",1,1,-1,1,1,1,-1,1,1
"5373",-1,-1,-1,0,-1,-1,0,-1,-1
"5374",0,1,0,-1,1,0,-1,-1,1
"5379",0,1,1,1,1,-1,-1,-1,1
"5381",-1,0,-1,0,-1,-1,0,-1,-1
"5383",-1,-1,-1,0,-1,-1,-1,-1,-1
"5384",-1,-1,0,0,-1,-1,-1,1,-1
"5388",1,-1,1,0,-1,0,1,-1,1
"5395",0,1,1,-1,1,0,-1,-1,1
"5401",0,1,1,-1,-1,0,1,-1,1
"5404",0,1,1,-1,-1,-1,-1,-1,1
"5409",-1,-1,-1,0,-1,0,-1,1,-1
"5410",1,1,0,-1,-1,-1,1,-1,1
"5426",0,1,0,0,-1,-1,-1,-1,1
"5430",0,1,1,1,-1,1,0,-1,1
"5438",1,-1,-1,0,-1,-1,-1,1,-1
"5447",-1,-1,0,0,-1,-1,0,-1,-1
"5452",0,1,1,-1,-1,-1,0,1,1
"5454",1,1,-1,1,1,1,-1,0,1
"5459",0,1,1,-1,-1,0,1,0,1
"5460",1,1,1,0,-1,1,0,-1,1
"5463",0,1,1,0,1,0,-1,-1,1
"5464",0,1,0,-1,-1,0,-1,-1,1
"5465",1,1,1,1,1,1,-1,-1,1
"5467",1,-1,0,0,-1,1,-1,1,-1
"5469",1,-1,-1,0,-1,-1,1,1,-1
"5475",0,-1,-1,-1,-1,-1,1,1,-1
"5477",0,-1,1,-1,-1,0,0,-1,1
"5480",0,1,1,-1,-1,-1,-1,-1,1
"5481",0,1,1,1,1,0,1,-1,1
"5484",0,1,1,1,-1,1,-1,-1,1
"5485",0,1,1,-1,-1,0,0,-1,1
"5486",0,-1,-1,1,-1,-1,-1,-1,-1
"5487",-1,-1,0,1,-1,-1,-1,1,-1
"5488",-1,-1,-1,1,-1,0,-1,1,-1
"5495",-1,-1,0,0,-1,1,-1,-1,-1
"5497",-1,-1,-1,0,-1,0,0,1,-1
"5500",-1,-1,-1,0,-1,0,-1,1,-1
"5501",0,1,1,0,-1,0,0,-1,1
"5504",-1,-1,-1,0,-1,-1,-1,-1,-1
"5506",1,1,1,1,-1,1,1,1,1
"5513",1,1,1,1,1,0,1,1,1
"5520",-1,-1,0,0,-1,0,0,-1,-1
"5521",0,1,1,1,1,0,-1,-1,1
"5523",0,0,1,1,-1,0,-1,-1,1
"5529",0,1,1,1,-1,1,-1,-1,1
"5530",1,-1,-1,0,-1,-1,-1,1,-1
"5533",0,1,1,1,-1,-1,0,-1,1
"5534",0,0,0,0,-1,-1,0,-1,-1
"5540",0,1,1,0,-1,0,-1,-1,1
"5543",0,1,0,1,-1,-1,-1,-1,1
"5547",1,-1,1,0,1,1,-1,-1,1
"5549",1,1,1,1,1,0,1,-1,1
"5565",1,1,1,0,-1,0,-1,-1,1
"5569",-1,0,1,0,-1,0,-1,-1,-1
"5575",0,1,1,1,-1,0,-1,-1,1
"5583",0,1,1,0,-1,0,-1,1,1
"5589",0,1,1,1,-1,0,1,-1,1
"5595",1,1,1,1,-1,0,0,1,1
"5602",0,1,0,0,-1,-1,-1,1,-1
"5603",-1,-1,-1,0,-1,-1,-1,-1,-1
"5610",0,-1,0,0,-1,0,-1,-1,-1
"5612",1,1,1,1,-1,1,0,1,1
"5614",0,1,1,1,-1,0,1,-1,1
"5622",-1,-1,-1,0,-1,-1,-1,-1,-1
"5625",0,1,1,1,1,1,-1,-1,1
"5627",1,1,1,0,1,-1,-1,1,1
"5628",1,1,1,1,-1,-1,0,-1,1
"5633",0,0,0,0,-1,-1,-1,-1,-1
"5635",0,1,1,-1,-1,0,0,-1,1
"5637",0,1,0,1,-1,-1,-1,1,1
"5641",-1,-1,0,0,-1,-1,-1,1,-1
"5642",1,-1,1,1,-1,1,-1,-1,1
"5644",0,1,0,1,-1,-1,-1,-1,1
"5645",-1,-1,-1,0,-1,-1,-1,-1,-1
"5646",0,0,0,0,-1,-1,-1,1,-1
"5647",1,1,1,-1,-1,0,0,-1,1
"5648",1,1,1,-1,1,-1,-1,-1,1
"5649",1,1,1,1,-1,0,1,-1,1
"5654",-1,-1,0,-1,-1,-1,-1,1,-1
"5663",1,1,1,1,-1,0,-1,-1,1
"5664",0,1,1,1,-1,0,1,-1,1
"5667",1,1,1,1,1,1,-1,-1,1
"5670",1,0,1,1,-1,1,-1,-1,1
"5674",1,-1,0,-1,1,1,-1,-1,1
"5678",0,1,1,1,-1,-1,1,-1,1
"5689",1,-1,-1,0,-1,0,-1,-1,-1
"5694",-1,0,1,1,-1,-1,-1,1,-1
"5697",1,1,1,1,-1,0,-1,-1,1
"5699",-1,0,1,1,-1,-1,-1,-1,-1
"5702",1,1,1,1,1,1,-1,-1,1
"5703",0,0,0,1,-1,-1,-1,-1,-1
"5712",0,1,0,0,-1,-1,-1,-1,-1
"5715",1,1,1,1,-1,1,-1,1,1
"5717",0,1,1,1,1,1,-1,-1,1
"5718",-1,0,0,0,-1,-1,-1,1,-1
"5721",-1,0,1,0,-1,0,-1,-1,-1
"5724",-1,0,0,0,-1,0,-1,1,-1
"5727",-1,1,-1,0,-1,0,0,1,-1
"5729",-1,-1,-1,0,-1,-1,-1,-1,-1
"5732",0,-1,1,0,-1,-1,-1,1,-1
"5733",0,-1,0,0,-1,0,-1,-1,-1
"5737",-1,0,-1,1,-1,1,-1,1,-1
"5738",-1,-1,0,0,-1,-1,-1,-1,-1
"5740",1,1,1,1,1,-1,-1,-1,1
"5746",-1,0,0,1,-1,-1,-1,-1,-1
"5749",0,-1,1,-1,-1,-1,0,-1,-1
"5752",0,1,1,-1,-1,1,1,-1,1
"5754",-1,0,-1,0,-1,-1,-1,-1,-1
"5755",-1,0,-1,0,-1,-1,-1,-1,-1
"5756",-1,-1,-1,0,-1,0,-1,1,-1
"5772",0,1,1,1,1,0,-1,-1,1
"5773",-1,-1,0,0,-1,1,-1,-1,-1
"5781",0,1,1,0,-1,0,0,-1,1
"5782",-1,0,0,-1,-1,-1,-1,-1,-1
"5784",-1,1,0,-1,-1,-1,-1,-1,-1
"5785",0,1,1,-1,-1,0,1,-1,1
"5786",-1,-1,1,-1,-1,0,-1,0,-1
"5789",0,1,0,0,-1,0,-1,-1,-1
"5790",0,1,1,0,-1,-1,-1,1,-1
"5791",0,1,0,0,-1,-1,-1,-1,-1
"5792",-1,-1,0,0,-1,-1,-1,1,-1
"5795",-1,1,1,1,-1,1,-1,-1,1
"5796",0,1,1,1,-1,-1,0,-1,1
"5799",1,1,1,1,-1,1,0,-1,1
"5800",-1,0,1,0,-1,1,-1,1,-1
"5801",1,1,1,1,-1,-1,-1,1,1
"5804",0,-1,1,0,-1,-1,-1,-1,-1
"5805",1,1,1,1,1,-1,-1,-1,1
"5806",0,-1,1,0,-1,-1,-1,1,-1
"5810",-1,0,0,0,-1,-1,-1,-1,-1
"5811",1,1,1,1,-1,1,1,-1,1
"5815",0,1,1,1,-1,1,-1,1,1
"5821",0,1,1,1,-1,1,1,-1,1
"5823",-1,-1,0,0,-1,-1,-1,-1,-1
"5825",-1,-1,-1,0,-1,-1,0,1,-1
"5826",0,1,1,1,-1,1,1,-1,1
"5827",0,1,1,1,-1,1,-1,-1,1
"5831",1,1,-1,0,-1,0,1,1,1
"5835",0,1,1,-1,-1,0,-1,1,1
"5838",0,0,-1,1,-1,0,0,-1,-1
"5843",-1,-1,0,1,-1,-1,-1,-1,-1
"5846",-1,-1,0,0,-1,0,-1,1,-1
"5847",-1,-1,-1,0,-1,-1,-1,-1,-1
"5849",-1,0,1,1,-1,0,0,-1,-1
"5854",-1,-1,0,0,-1,-1,-1,1,-1
"5860",0,1,1,-1,-1,1,-1,-1,1
"5863",-1,-1,-1,0,-1,0,0,1,-1
"5867",0,1,1,-1,-1,0,0,1,1
"5868",-1,-1,1,0,-1,0,-1,-1,-1
"5870",-1,0,1,0,-1,1,-1,1,-1
"5875",0,-1,0,0,-1,0,-1,-1,-1
"5877",1,1,0,1,-1,-1,1,-1,1
"5878",-1,0,-1,0,-1,-1,-1,1,-1
"5879",-1,0,-1,0,-1,0,-1,1,-1
"5890",-1,-1,0,0,-1,0,-1,1,-1
"5894",-1,1,0,0,-1,-1,-1,-1,-1
"5896",-1,-1,1,0,-1,0,-1,-1,-1
"5901",0,1,1,1,-1,0,1,-1,1
"5903",0,-1,1,-1,-1,1,0,1,1
"5907",0,1,0,0,-1,1,-1,-1,-1
"5908",-1,-1,-1,0,-1,-1,-1,0,-1
"5909",0,-1,0,1,-1,-1,-1,1,-1
"5912",1,1,1,1,1,-1,-1,1,1
"5914",1,1,1,0,1,0,-1,-1,1
"5916",0,-1,0,1,-1,-1,-1,-1,-1
"5918",1,1,1,1,-1,-1,1,-1,1
"5920",0,1,1,1,-1,1,0,1,1
"5921",0,1,1,1,-1,-1,1,0,1
"5929",0,1,1,0,-1,1,-1,-1,1
"5931",1,1,1,0,-1,1,-1,1,1
"5933",-1,-1,-1,0,-1,0,-1,1,-1
"5936",-1,-1,0,1,-1,1,-1,-1,-1
"5941",0,-1,1,0,-1,0,-1,-1,1
"5942",0,1,1,0,1,-1,1,1,1
"5943",1,1,1,1,-1,1,1,-1,1
"5947",-1,-1,-1,1,-1,-1,-1,1,-1
"5950",-1,-1,-1,0,-1,1,-1,-1,-1
"5951",-1,-1,-1,0,-1,-1,-1,1,-1
"5954",-1,-1,-1,1,-1,0,-1,1,-1
"5959",0,1,0,1,-1,1,-1,-1,1
"5960",1,1,-1,1,-1,0,1,-1,1
"5961",1,1,1,0,-1,0,-1,-1,1
"5964",0,1,1,1,-1,1,1,1,1
"5969",0,1,1,0,-1,1,-1,1,1
"5972",0,-1,1,-1,-1,-1,-1,1,-1
"5975",-1,-1,-1,1,-1,-1,-1,1,-1
"5976",0,-1,1,0,-1,-1,-1,1,1
"5980",0,-1,1,0,-1,0,-1,1,1
"5984",-1,-1,0,0,-1,-1,-1,1,-1
"5986",0,1,1,1,1,-1,-1,-1,1
"5989",0,-1,1,0,-1,-1,-1,-1,-1
"5990",1,1,1,0,-1,1,1,1,1
"5995",1,1,-1,1,-1,0,0,1,1
"5996",0,1,-1,0,-1,0,-1,-1,1
"5999",1,1,1,1,-1,-1,-1,-1,1
"6002",-1,-1,-1,-1,-1,-1,-1,-1,-1
"6004",0,1,1,1,-1,0,1,-1,1
"6006",1,1,1,1,1,0,-1,1,1
"6007",-1,0,-1,0,-1,-1,-1,-1,-1
"6011",0,1,1,1,-1,0,-1,-1,1
"6013",0,-1,0,1,-1,0,-1,-1,1
"6015",0,0,0,0,-1,-1,-1,-1,-1
"6022",1,1,1,0,-1,-1,-1,-1,1
"6024",1,1,1,1,-1,-1,-1,-1,1
"6028",1,1,1,1,1,0,-1,-1,1
"6029",0,-1,1,0,-1,-1,-1,-1,-1
"6030",0,1,1,0,1,0,-1,-1,1
"6031",0,1,1,1,-1,0,-1,-1,1
"6036",0,-1,0,0,-1,-1,-1,1,-1
"6040",-1,0,-1,1,-1,0,-1,-1,-1
"6042",0,1,0,1,-1,-1,-1,-1,-1
"6047",0,1,1,1,-1,0,1,-1,1
"6051",0,-1,1,0,-1,-1,-1,-1,-1
"6055",0,-1,1,0,-1,-1,-1,1,-1
"6056",0,-1,0,1,-1,-1,-1,-1,-1
"6059",1,1,1,0,1,1,-1,1,1
"6060",1,1,1,1,1,1,1,-1,1
"6067",1,1,0,1,-1,1,1,-1,1
"6070",-1,0,-1,1,-1,1,-1,-1,-1
"6072",0,1,1,0,-1,1,-1,-1,1
"6079",0,1,1,1,-1,-1,-1,1,1
"6089",-1,0,-1,1,-1,0,-1,1,-1
"6090",1,1,1,1,1,-1,-1,-1,1
"6092",0,-1,0,1,-1,0,-1,-1,-1
"6093",-1,-1,-1,0,-1,-1,-1,-1,-1
"6101",-1,-1,1,0,-1,-1,-1,-1,-1
"6109",-1,0,1,1,-1,1,-1,-1,-1
"6111",0,1,1,1,-1,0,0,-1,1
"6117",-1,0,1,1,-1,1,-1,-1,-1
"6118",0,1,1,0,-1,-1,0,1,1
"6120",0,1,1,1,1,-1,-1,-1,1
"6121",1,1,0,1,1,1,-1,-1,1
"6122",0,1,1,1,-1,1,1,1,1
"6123",1,1,1,-1,-1,0,1,-1,1
"6125",0,-1,1,-1,-1,0,-1,-1,1
"6133",-1,0,-1,0,-1,0,-1,-1,-1
"6134",0,1,1,-1,1,-1,-1,1,1
"6136",-1,-1,-1,0,-1,0,0,-1,-1
"6141",0,1,0,-1,-1,0,-1,1,1
"6142",1,1,1,1,-1,1,0,-1,1
"6145",-1,-1,-1,0,-1,0,-1,1,-1
"6147",0,1,1,1,-1,1,-1,1,-1
"6148",0,1,0,1,-1,0,-1,-1,1
"6164",-1,-1,-1,1,-1,-1,-1,1,-1
"6165",-1,-1,-1,0,-1,0,-1,1,-1
"6171",1,1,1,1,-1,1,-1,-1,1
"6177",0,1,1,-1,-1,-1,1,-1,1
"6181",-1,0,0,0,-1,0,-1,-1,-1
"6183",-1,-1,1,0,-1,0,-1,-1,-1
"6188",0,-1,1,0,-1,0,-1,1,-1
"6189",0,1,1,1,-1,-1,1,-1,1
"6192",0,1,1,-1,-1,0,-1,-1,1
"6195",0,1,1,1,-1,1,0,0,1
"6199",0,1,1,1,-1,0,1,-1,1
"6200",-1,0,1,0,-1,0,-1,-1,-1
"6204",0,-1,1,-1,-1,0,-1,-1,1
"6206",-1,-1,0,0,-1,0,-1,1,-1
"6207",0,1,-1,1,-1,-1,0,1,1
"6214",-1,-1,0,0,-1,-1,-1,1,-1
"6216",1,1,-1,1,-1,1,1,1,1
"6229",0,1,1,1,-1,-1,-1,-1,1
"6231",0,-1,0,-1,-1,-1,-1,1,-1
"6241",-1,0,-1,0,-1,-1,-1,1,-1
"6242",0,1,1,-1,-1,1,-1,-1,1
"6249",1,1,1,-1,-1,0,0,-1,1
"6254",0,-1,0,0,-1,-1,-1,1,-1
"6267",1,1,1,1,-1,-1,1,-1,1
"6272",1,1,1,1,1,1,-1,1,1
"6285",0,1,1,0,-1,1,1,-1,1
"6286",0,1,0,0,-1,0,1,1,1
"6288",1,1,1,1,-1,1,1,-1,1
"6289",0,1,1,1,-1,0,0,-1,1
"6297",1,1,1,0,1,1,-1,-1,1
"6298",1,1,1,1,-1,-1,1,-1,1
"6304",1,1,1,0,-1,-1,1,-1,1
"6308",1,-1,1,-1,-1,0,-1,0,1
"6311",-1,0,-1,1,-1,-1,0,-1,-1
"6316",0,-1,1,-1,-1,0,-1,1,-1
"6317",-1,-1,0,0,-1,-1,-1,-1,-1
"6319",0,-1,0,0,-1,-1,-1,-1,-1
"6325",-1,-1,-1,0,-1,1,-1,1,-1
"6332",-1,1,0,0,-1,-1,-1,1,-1
"6333",0,0,1,0,-1,-1,-1,1,-1
"6335",1,-1,0,-1,1,-1,-1,-1,1
"6345",0,1,0,1,-1,0,-1,-1,1
"6347",0,-1,0,0,-1,0,1,-1,-1
"6349",0,1,1,-1,1,0,-1,0,1
"6350",0,1,-1,-1,-1,0,-1,1,1
"6354",1,1,-1,-1,1,0,-1,1,1
"6356",0,-1,0,-1,-1,-1,-1,1,-1
"6358",0,1,1,1,-1,0,-1,-1,1
"6363",0,1,1,1,-1,1,-1,-1,1
"6367",0,1,0,1,-1,0,0,-1,-1
"6369",-1,-1,-1,0,-1,-1,0,1,-1
"6374",-1,-1,1,-1,-1,-1,-1,-1,-1
"6376",-1,-1,0,-1,-1,0,-1,-1,-1
"6377",0,1,1,1,-1,1,-1,-1,1
"6379",-1,-1,-1,-1,-1,0,-1,-1,-1
"6382",0,-1,1,-1,-1,-1,-1,-1,-1
"6385",-1,-1,0,0,-1,0,-1,-1,-1
"6386",0,1,1,1,-1,-1,0,1,1
"6390",0,1,1,0,-1,-1,0,-1,1
"6392",1,1,1,0,1,0,-1,-1,1
"6396",0,1,1,0,-1,-1,1,-1,1
"6397",0,1,1,1,-1,1,1,-1,1
"6400",0,1,1,1,-1,0,-1,-1,1
"6405",-1,0,-1,1,-1,1,-1,-1,-1
"6407",0,0,1,0,-1,-1,0,-1,1
"6410",0,-1,1,0,-1,-1,-1,-1,-1
"6411",-1,-1,0,0,-1,-1,-1,1,-1
"6417",0,1,0,1,-1,0,-1,-1,1
"6419",-1,1,0,0,-1,1,-1,-1,-1
"6424",-1,0,-1,0,-1,1,-1,-1,-1
"6426",0,0,1,1,-1,-1,-1,-1,1
"6428",0,1,1,0,-1,-1,1,-1,1
"6446",0,-1,0,1,-1,-1,-1,-1,-1
"6452",0,1,1,-1,-1,-1,1,1,1
"6453",0,1,1,1,-1,-1,1,-1,1
"6454",1,-1,-1,0,-1,-1,-1,-1,-1
"6455",-1,-1,0,0,-1,-1,-1,0,-1
"6460",-1,-1,-1,0,-1,1,-1,-1,-1
"6461",-1,0,-1,0,-1,0,-1,1,-1
"6463",-1,-1,-1,0,-1,-1,-1,1,-1
"6468",1,1,1,1,1,-1,-1,-1,1
"6469",-1,-1,1,0,-1,-1,-1,-1,-1
"6472",1,1,-1,1,1,-1,-1,1,1
"6473",0,-1,0,0,-1,-1,-1,1,-1
"6475",1,1,1,1,-1,1,1,-1,1
"6478",-1,-1,-1,0,-1,-1,-1,-1,-1
"6479",0,1,1,-1,-1,0,0,-1,1
"6481",0,1,1,-1,-1,0,-1,-1,1
"6482",-1,-1,1,0,-1,-1,-1,-1,-1
"6485",0,-1,1,0,-1,0,-1,1,-1
"6496",0,-1,1,0,-1,-1,-1,1,-1
"6497",-1,0,1,1,-1,-1,-1,1,-1
"6503",0,-1,1,0,-1,-1,-1,-1,-1
"6512",1,1,1,1,-1,-1,1,-1,1
"6513",0,1,1,1,-1,0,-1,1,1
"6515",0,1,1,1,-1,1,1,-1,1
"6519",0,1,1,1,-1,0,1,-1,1
"6522",0,-1,-1,0,-1,-1,1,1,-1
"6526",-1,-1,-1,1,-1,-1,0,1,-1
"6533",1,1,0,1,-1,0,-1,1,1
"6535",0,1,1,0,-1,1,1,-1,1
"6539",1,1,1,1,1,1,-1,-1,1
"6540",-1,-1,1,0,-1,-1,0,-1,-1
"6549",1,1,1,0,1,1,-1,-1,1
"6550",-1,-1,0,0,-1,-1,-1,1,-1
"6556",1,1,1,-1,1,-1,1,-1,1
"6560",-1,-1,-1,0,-1,0,-1,1,-1
"6561",-1,-1,-1,0,-1,0,-1,-1,-1
"6562",1,1,0,1,-1,0,-1,-1,1
"6565",0,1,1,0,-1,0,-1,-1,1
"6570",0,-1,-1,0,-1,0,0,1,-1
"6571",0,1,1,-1,-1,1,0,-1,1
"6573",0,1,0,1,-1,1,-1,-1,1
"6575",0,1,1,1,-1,1,1,-1,1
"6577",0,-1,0,0,-1,0,-1,1,-1
"6581",1,1,-1,1,-1,0,-1,-1,1
"6584",0,1,1,1,-1,0,0,-1,1
"6586",0,1,1,-1,-1,0,1,-1,1
"6587",1,1,1,0,-1,1,1,-1,1
"6589",0,1,1,1,-1,0,1,-1,1
"6597",0,1,1,1,1,0,1,-1,1
"6599",-1,0,-1,1,-1,0,-1,-1,-1
"6612",-1,-1,1,0,-1,0,0,-1,-1
"6614",-1,-1,-1,0,-1,1,-1,-1,-1
"6622",0,1,0,0,-1,-1,-1,-1,-1
"6628",1,1,1,1,-1,0,1,-1,1
"6630",1,1,1,-1,-1,-1,-1,-1,1
"6634",-1,-1,-1,0,-1,-1,-1,1,-1
"6640",-1,-1,0,0,-1,0,-1,-1,-1
"6642",0,-1,1,0,-1,0,-1,1,-1
"6643",-1,0,-1,1,-1,0,0,1,-1
"6644",1,1,1,1,-1,0,-1,-1,1
"6648",-1,-1,0,0,-1,0,-1,1,-1
"6650",-1,0,0,0,-1,0,-1,-1,-1
"6651",0,-1,1,0,-1,0,-1,-1,-1
"6652",0,1,1,-1,-1,0,0,-1,1
"6655",1,1,0,1,-1,1,-1,1,1
"6660",0,1,1,0,-1,-1,1,-1,1
"6662",-1,1,-1,0,-1,-1,-1,1,-1
"6665",0,-1,1,0,-1,1,-1,-1,1
"6668",1,-1,1,0,-1,-1,-1,-1,1
"6669",-1,-1,-1,0,-1,-1,-1,-1,-1
"6670",0,1,0,0,-1,-1,-1,-1,1
"6671",0,1,0,1,-1,-1,-1,-1,-1
"6675",-1,0,-1,1,-1,0,1,1,-1
"6677",-1,-1,0,0,-1,-1,-1,1,-1
"6679",0,1,0,1,-1,-1,-1,-1,-1
"6680",0,-1,1,0,-1,1,-1,-1,-1
"6681",0,0,1,0,-1,-1,-1,-1,-1
"6683",-1,0,-1,1,-1,-1,-1,-1,-1
"6686",-1,0,-1,1,-1,-1,-1,-1,-1
"6695",-1,-1,-1,0,-1,-1,-1,1,-1
"6699",-1,-1,-1,0,-1,-1,0,0,-1
"6701",0,-1,1,0,-1,1,-1,1,-1
"6704",-1,1,0,0,-1,-1,-1,-1,-1
"6707",0,1,0,1,-1,1,-1,1,1
"6710",0,1,0,0,-1,0,-1,-1,1
"6711",-1,0,-1,1,0,1,-1,1,-1
"6713",1,1,1,0,-1,-1,-1,-1,1
"6714",0,1,-1,0,-1,-1,0,1,1
"6719",1,1,1,1,-1,1,-1,-1,1
"6721",0,1,1,0,-1,1,0,-1,1
"6724",1,1,1,1,1,0,-1,-1,1
"6725",-1,-1,-1,1,-1,-1,-1,-1,-1
"6727",0,1,1,0,-1,-1,-1,1,1
"6728",1,1,1,0,1,0,1,-1,1
"6733",-1,0,-1,1,-1,-1,-1,-1,-1
"6735",1,1,1,1,-1,0,-1,-1,1
"6738",0,1,1,1,1,1,-1,-1,1
"6740",-1,0,0,1,-1,-1,-1,1,-1
"6751",-1,0,-1,0,-1,-1,-1,1,-1
"6755",0,0,-1,1,-1,-1,-1,-1,-1
"6756",1,1,-1,0,-1,-1,-1,1,1
"6758",0,1,1,0,-1,-1,-1,-1,1
"6773",0,-1,1,0,-1,-1,-1,1,-1
"6774",0,1,1,0,-1,0,-1,-1,1
"6781",0,1,1,0,1,0,-1,-1,1
"6782",0,1,0,0,-1,0,-1,-1,1
"6788",0,1,1,0,-1,-1,-1,-1,1
"6791",1,1,1,1,1,1,-1,-1,1
"6796",-1,-1,-1,-1,-1,0,-1,-1,-1
"6797",-1,-1,-1,-1,-1,0,-1,-1,-1
"6801",1,1,1,0,1,-1,-1,-1,1
"6809",0,1,1,1,-1,-1,-1,-1,1
"6812",0,1,1,0,-1,0,-1,1,1
"6813",1,1,1,1,1,-1,-1,1,1
"6815",-1,-1,1,-1,-1,-1,-1,-1,-1
"6817",-1,-1,-1,-1,-1,-1,-1,1,-1
"6820",0,-1,-1,-1,-1,-1,1,-1,-1
"6833",0,0,0,0,-1,-1,-1,1,-1
"6835",-1,-1,-1,0,-1,-1,-1,-1,-1
"6836",0,1,0,0,-1,0,-1,-1,1
"6842",1,1,1,1,-1,0,0,-1,1
"6845",0,1,0,-1,-1,-1,-1,-1,-1
"6846",-1,-1,1,-1,-1,-1,-1,1,-1
"6848",-1,-1,1,1,-1,-1,-1,1,-1
"6850",-1,0,1,0,-1,-1,-1,-1,-1
"6856",0,-1,1,0,-1,-1,-1,1,-1
"6857",0,-1,0,1,-1,-1,-1,-1,-1
"6862",1,1,1,1,1,-1,1,-1,1
"6863",-1,0,-1,1,-1,0,-1,1,-1
"6865",0,1,1,1,-1,-1,-1,-1,1
"6872",0,-1,0,1,-1,0,-1,-1,1
"6873",-1,-1,-1,0,-1,0,-1,-1,-1
"6874",-1,-1,-1,0,-1,0,-1,1,-1
"6877",0,1,0,0,-1,0,-1,-1,-1
"6878",0,1,1,0,-1,1,-1,1,1
"6883",1,1,1,0,-1,1,-1,-1,1
"6885",0,1,1,-1,-1,0,0,-1,1
"6886",-1,-1,0,0,-1,1,-1,-1,-1
"6888",-1,-1,1,0,-1,1,-1,-1,-1
"6890",0,-1,-1,0,-1,0,0,1,-1
"6891",0,1,1,1,-1,0,-1,-1,1
"6895",0,-1,0,-1,1,-1,-1,-1,1
"6898",0,1,0,0,-1,0,-1,-1,1
"6899",-1,-1,-1,0,-1,0,0,1,-1
"6902",0,1,1,1,1,-1,-1,-1,1
"6904",1,1,1,1,1,1,-1,-1,1
"6905",-1,0,-1,1,-1,-1,-1,-1,-1
"6907",-1,-1,0,1,-1,-1,0,-1,-1
"6914",0,1,-1,-1,-1,1,-1,-1,1
"6917",1,1,-1,1,-1,-1,-1,1,1
"6920",0,1,-1,1,-1,0,0,0,1
"6922",1,0,-1,1,-1,-1,-1,1,-1
"6923",1,1,1,1,1,-1,-1,1,1
"6925",-1,-1,-1,0,-1,0,-1,1,-1
"6931",0,-1,1,0,1,0,-1,1,1
"6932",-1,-1,-1,1,-1,-1,-1,1,-1
"6934",0,1,1,-1,1,0,-1,-1,1
"6939",0,-1,0,0,-1,-1,-1,-1,-1
"6940",-1,0,1,0,-1,-1,-1,1,-1
"6942",0,1,1,-1,-1,1,-1,-1,1
"6943",0,-1,1,0,-1,-1,-1,-1,-1
"6955",-1,0,-1,0,-1,0,-1,1,-1
"6956",1,1,1,1,-1,0,1,1,1
"6958",0,-1,0,0,-1,-1,-1,1,-1
"6961",-1,-1,0,0,-1,0,-1,1,-1
"6962",0,1,1,-1,-1,0,0,-1,1
"6968",0,-1,-1,0,-1,0,0,1,-1
"6969",0,-1,1,0,-1,-1,-1,1,1
"6974",-1,-1,-1,0,-1,0,-1,-1,-1
"6976",0,-1,1,0,-1,-1,-1,1,-1
"6982",0,1,1,-1,-1,-1,1,-1,1
"6984",1,-1,1,0,-1,0,-1,-1,1
"6985",0,1,1,1,1,1,-1,1,1
"6986",0,1,1,0,-1,0,0,-1,1
"6996",0,-1,1,0,-1,-1,-1,-1,-1
"6998",-1,-1,-1,0,-1,-1,-1,1,-1
"7000",0,-1,-1,0,-1,0,0,-1,-1
"7002",0,1,0,1,-1,-1,-1,-1,1
"7012",-1,-1,-1,0,-1,0,-1,-1,-1
"7015",-1,-1,1,0,-1,-1,-1,-1,-1
"7027",0,1,-1,-1,-1,1,1,-1,1
"7031",1,1,1,1,-1,1,-1,1,1
"7035",0,1,1,-1,1,0,1,-1,1
"7036",0,1,1,0,-1,0,0,-1,1
"7038",1,1,0,0,-1,-1,-1,-1,1
"7041",0,-1,1,0,-1,0,-1,1,-1
"7042",0,1,1,1,-1,1,1,-1,1
"7044",0,1,1,0,1,-1,1,1,1
"7045",0,1,0,1,-1,-1,-1,1,1
"7055",-1,-1,-1,-1,-1,0,-1,-1,-1
"7073",0,1,1,-1,-1,1,1,1,1
"7078",0,1,1,1,1,0,1,-1,1
"7079",-1,0,1,0,-1,-1,-1,-1,-1
"7084",1,1,1,0,-1,0,1,-1,1
