"","URL_of_Anchor","SSLfinal_State","web_traffic","having_Sub_Domain","Prefix_Suffix","Links_in_tags","SFH","Domain_registration_length","Result"
"8498",0,-1,1,1,-1,0,0,-1,1
"8499",0,0,-1,0,-1,-1,-1,1,-1
"8501",1,1,1,1,-1,1,0,-1,1
"8502",0,1,1,1,-1,1,1,-1,1
"8503",1,1,1,-1,1,0,1,-1,1
"8504",0,1,1,1,1,0,-1,-1,1
"8506",1,1,-1,1,1,1,-1,-1,1
"8507",1,0,-1,-1,-1,-1,0,-1,-1
"8508",1,0,-1,0,-1,1,-1,1,-1
"8509",1,1,-1,-1,1,0,-1,-1,1
"8512",0,-1,0,0,-1,-1,-1,1,-1
"8513",-1,0,1,-1,-1,-1,-1,-1,-1
"8515",0,-1,1,0,-1,-1,-1,-1,-1
"8516",-1,-1,1,-1,-1,-1,1,1,-1
"8517",1,1,-1,1,-1,0,1,-1,1
"8519",0,1,-1,1,-1,0,-1,-1,1
"8520",0,1,1,-1,-1,0,1,-1,1
"8522",0,1,-1,1,1,0,1,-1,1
"8523",1,1,1,1,-1,-1,-1,-1,1
"8524",0,1,1,1,1,0,-1,-1,1
"8525",0,1,1,1,-1,1,-1,-1,1
"8526",0,1,0,1,-1,0,0,-1,1
"8528",-1,-1,0,-1,-1,1,-1,1,-1
"8529",-1,-1,1,-1,-1,0,-1,1,-1
"8530",1,1,1,1,1,-1,-1,-1,1
"8532",1,-1,0,1,-1,0,-1,-1,1
"8534",1,1,-1,1,-1,0,1,-1,1
"8537",0,1,-1,-1,-1,0,0,1,1
"8538",-1,-1,1,-1,-1,0,0,1,-1
"8539",0,0,0,-1,-1,1,-1,-1,-1
"8540",0,1,-1,1,1,1,-1,1,1
"8542",0,1,0,1,-1,0,0,-1,1
"8543",0,1,1,0,-1,-1,-1,-1,1
"8544",-1,-1,1,-1,-1,-1,0,-1,-1
"8547",1,1,1,1,-1,1,1,1,1
"8548",0,1,0,1,-1,-1,-1,-1,1
"8549",1,-1,1,1,-1,0,1,-1,1
"8550",0,1,-1,1,-1,0,1,-1,1
"8551",0,-1,1,1,-1,0,0,-1,1
"8552",0,1,1,0,-1,-1,-1,1,1
"8553",0,1,-1,1,1,1,-1,-1,1
"8554",1,1,1,1,1,0,1,1,1
"8556",0,1,1,1,-1,0,-1,1,-1
"8557",1,1,-1,1,-1,0,-1,-1,1
"8559",0,1,1,1,-1,1,-1,1,1
"8560",0,1,-1,1,-1,-1,0,-1,1
"8562",0,1,-1,1,1,0,-1,-1,1
"8563",0,-1,-1,1,-1,1,0,-1,1
"8565",1,1,-1,1,1,-1,-1,-1,1
"8567",0,1,-1,1,1,-1,1,-1,1
"8568",1,1,1,1,-1,0,-1,-1,-1
"8569",1,1,-1,1,1,1,-1,-1,1
"8571",1,1,1,-1,-1,-1,-1,1,-1
"8574",0,1,-1,1,-1,-1,0,-1,1
"8575",0,0,0,0,-1,-1,0,-1,-1
"8579",0,-1,1,0,-1,-1,-1,1,-1
"8580",0,1,1,1,-1,0,-1,-1,1
"8582",0,1,-1,1,-1,0,-1,-1,1
"8584",0,1,1,0,-1,-1,-1,-1,1
"8586",0,-1,1,-1,-1,-1,1,1,-1
"8588",1,-1,0,1,1,1,-1,-1,1
"8589",0,1,1,1,-1,0,-1,-1,1
"8590",1,1,1,1,1,0,1,-1,1
"8591",1,1,1,1,-1,0,0,-1,1
"8592",-1,-1,1,-1,-1,1,-1,1,-1
"8593",0,-1,1,0,-1,-1,-1,1,-1
"8594",-1,1,-1,1,0,-1,-1,-1,1
"8596",-1,-1,1,-1,-1,0,-1,-1,-1
"8597",-1,-1,1,-1,-1,1,-1,-1,-1
"8598",0,1,1,1,-1,1,0,-1,1
"8601",-1,-1,1,0,-1,1,-1,1,-1
"8602",-1,0,1,1,-1,0,-1,-1,-1
"8604",0,-1,-1,1,-1,0,-1,-1,1
"8606",1,1,1,1,-1,0,-1,-1,1
"8608",-1,0,1,0,-1,-1,-1,1,-1
"8609",-1,0,1,-1,-1,0,-1,1,-1
"8611",0,-1,-1,1,-1,-1,-1,0,-1
"8612",0,1,1,1,-1,-1,1,-1,1
"8614",0,1,1,1,-1,1,1,-1,1
"8616",0,1,-1,1,0,0,-1,0,1
"8620",0,1,1,1,-1,1,-1,1,1
"8622",1,-1,0,-1,-1,-1,-1,-1,-1
"8623",1,1,1,0,-1,-1,-1,1,-1
"8624",0,1,-1,1,-1,0,-1,1,1
"8625",1,0,1,1,-1,-1,-1,-1,-1
"8626",1,1,-1,1,1,-1,-1,-1,1
"8627",1,1,1,1,-1,1,-1,-1,1
"8628",0,1,-1,1,-1,1,0,-1,1
"8629",0,-1,1,0,-1,0,-1,-1,1
"8630",1,1,1,0,-1,0,1,-1,1
"8631",0,1,-1,1,-1,-1,-1,1,1
"8633",0,1,-1,1,-1,0,1,1,1
"8635",0,1,-1,-1,1,-1,-1,-1,1
"8636",1,1,1,1,-1,0,0,-1,1
"8637",0,-1,1,-1,-1,-1,1,-1,-1
"8638",0,1,1,1,-1,0,-1,-1,1
"8639",0,1,1,-1,-1,1,1,-1,1
"8640",-1,-1,1,-1,-1,-1,-1,1,-1
"8641",0,1,1,1,-1,0,0,-1,1
"8642",0,1,-1,1,1,0,-1,-1,1
"8645",0,-1,1,1,-1,-1,-1,-1,-1
"8646",0,1,1,0,-1,-1,-1,-1,-1
"8648",0,1,1,1,-1,1,-1,0,-1
"8654",-1,-1,0,0,-1,1,-1,-1,-1
"8656",-1,0,0,0,-1,1,-1,1,-1
"8657",0,0,0,-1,-1,1,-1,1,-1
"8658",0,-1,0,1,-1,0,-1,-1,1
"8659",-1,-1,1,1,-1,1,1,-1,-1
"8660",1,1,1,-1,1,1,-1,1,1
"8661",0,1,-1,1,1,1,-1,1,1
"8662",1,1,-1,1,-1,-1,1,-1,1
"8663",-1,-1,1,-1,-1,1,-1,-1,-1
"8664",0,1,0,1,-1,-1,0,1,1
"8665",0,1,-1,1,1,1,-1,-1,1
"8666",1,1,0,1,1,-1,-1,1,1
"8668",0,1,1,1,-1,-1,0,-1,1
"8669",0,1,-1,0,-1,0,0,-1,1
"8670",0,1,0,1,-1,0,-1,-1,1
"8672",0,1,-1,1,-1,0,0,-1,1
"8673",0,1,1,0,-1,-1,-1,1,1
"8674",1,1,-1,1,1,0,-1,-1,1
"8676",0,1,1,0,-1,-1,-1,0,1
"8677",1,1,0,1,-1,0,0,-1,1
"8679",1,1,-1,1,-1,0,1,-1,1
"8680",0,1,1,-1,-1,0,-1,-1,1
"8681",0,1,1,1,-1,1,-1,0,1
"8682",0,1,-1,1,-1,0,-1,-1,1
"8684",1,1,1,-1,-1,0,-1,-1,1
"8686",0,1,1,1,-1,0,1,-1,1
"8687",1,0,1,1,-1,0,-1,-1,1
"8689",0,1,-1,1,1,1,-1,-1,1
"8690",1,1,-1,1,1,1,-1,-1,1
"8691",1,1,-1,1,-1,1,-1,0,1
"8692",0,-1,1,-1,1,-1,-1,1,1
"8693",1,1,-1,1,-1,0,0,-1,1
"8695",0,0,1,0,-1,0,-1,-1,-1
"8696",0,0,1,-1,-1,1,-1,-1,-1
"8697",0,1,-1,1,-1,-1,1,-1,1
"8698",1,1,1,-1,1,0,-1,1,1
"8700",0,1,1,0,-1,0,-1,-1,1
"8701",1,1,-1,1,-1,0,1,-1,1
"8702",1,1,1,1,-1,1,1,1,1
"8703",0,-1,1,1,-1,1,-1,1,-1
"8707",0,1,-1,1,1,-1,-1,-1,1
"8709",0,1,-1,1,1,0,0,-1,1
"8710",0,1,0,1,-1,-1,-1,-1,1
"8711",-1,0,0,-1,-1,0,-1,-1,-1
"8712",-1,-1,0,0,-1,0,-1,1,-1
"8713",-1,0,0,1,-1,1,-1,1,-1
"8714",0,1,1,1,-1,0,0,-1,1
"8717",-1,-1,1,-1,-1,1,1,1,-1
"8718",-1,0,0,1,-1,-1,-1,-1,-1
"8723",0,1,-1,1,-1,1,1,1,1
"8725",1,1,1,1,1,1,-1,1,1
"8728",-1,-1,1,-1,-1,0,-1,-1,-1
"8729",-1,-1,0,1,-1,1,-1,-1,-1
"8730",0,1,1,1,-1,-1,-1,1,1
"8731",0,1,1,0,-1,-1,-1,-1,-1
"8732",1,1,1,1,1,1,-1,-1,1
"8733",-1,0,0,-1,-1,-1,-1,1,-1
"8734",1,1,-1,1,-1,1,-1,1,1
"8735",-1,0,0,-1,-1,1,-1,1,-1
"8737",-1,0,1,0,-1,-1,0,1,-1
"8739",1,1,-1,1,-1,0,-1,1,1
"8740",-1,0,1,1,-1,0,-1,-1,-1
"8741",0,1,-1,1,1,0,1,-1,1
"8742",1,-1,0,-1,-1,1,-1,-1,1
"8743",-1,0,1,0,-1,0,-1,1,-1
"8744",-1,-1,1,1,-1,1,-1,-1,-1
"8747",1,0,1,-1,-1,0,-1,-1,-1
"8748",-1,-1,1,-1,-1,-1,-1,-1,-1
"8751",0,-1,0,1,-1,0,-1,1,-1
"8752",0,-1,1,0,-1,0,-1,-1,-1
"8755",-1,0,0,-1,-1,-1,-1,-1,-1
"8756",-1,0,0,-1,-1,1,-1,1,-1
"8759",1,1,-1,1,1,-1,-1,-1,1
"8760",0,1,1,0,-1,-1,-1,-1,-1
"8761",0,1,-1,1,-1,1,1,1,1
"8763",0,-1,1,0,-1,-1,-1,-1,-1
"8764",0,1,1,0,-1,-1,-1,-1,-1
"8765",-1,0,0,0,-1,-1,-1,-1,-1
"8766",0,-1,1,0,-1,0,-1,-1,-1
"8767",1,1,1,1,1,0,-1,-1,1
"8769",1,1,1,-1,1,0,-1,-1,1
"8770",-1,-1,1,0,-1,1,-1,-1,-1
"8771",0,1,0,1,-1,1,1,-1,1
"8772",0,-1,1,0,-1,1,-1,-1,-1
"8773",-1,0,0,-1,-1,1,-1,-1,-1
"8774",-1,0,0,-1,-1,1,-1,-1,-1
"8776",0,1,1,1,-1,0,0,1,1
"8777",-1,-1,0,-1,-1,1,-1,1,-1
"8780",-1,0,0,-1,0,0,-1,-1,-1
"8781",0,1,1,1,-1,0,0,-1,1
"8782",1,0,-1,0,1,0,-1,1,1
"8783",0,1,1,1,-1,-1,1,-1,1
"8785",-1,0,0,-1,-1,1,-1,-1,-1
"8787",0,-1,0,1,-1,-1,0,1,-1
"8788",0,-1,1,1,-1,-1,-1,-1,-1
"8789",1,1,-1,1,1,0,-1,-1,1
"8790",1,1,1,-1,1,1,-1,-1,1
"8791",0,1,-1,1,1,0,-1,-1,1
"8792",-1,-1,0,0,-1,1,-1,-1,-1
"8795",-1,-1,0,0,-1,0,-1,1,-1
"8796",1,1,0,1,-1,0,-1,1,1
"8798",0,1,1,1,-1,1,1,-1,1
"8800",0,1,1,1,-1,0,1,-1,1
"8802",0,-1,0,1,-1,0,-1,-1,1
"8803",-1,1,1,0,-1,-1,-1,-1,-1
"8804",0,1,-1,1,-1,0,1,-1,1
"8805",-1,-1,1,1,-1,0,-1,1,-1
"8806",-1,-1,1,-1,-1,1,-1,-1,-1
"8807",-1,-1,1,-1,-1,-1,-1,-1,-1
"8808",0,1,1,0,-1,0,-1,-1,-1
"8809",0,1,1,1,-1,-1,-1,1,-1
"8810",0,1,0,0,-1,-1,-1,-1,-1
"8815",0,1,1,1,-1,-1,0,-1,1
"8816",0,1,1,1,-1,1,1,-1,1
"8817",-1,0,0,-1,-1,-1,0,1,-1
"8819",-1,0,0,1,-1,1,-1,1,-1
"8820",1,1,1,1,-1,-1,-1,-1,1
"8821",-1,-1,0,-1,-1,-1,0,-1,-1
"8822",1,1,1,1,-1,1,0,-1,1
"8823",0,-1,0,1,-1,-1,-1,-1,-1
"8824",1,1,1,1,1,-1,-1,-1,1
"8826",-1,1,1,1,-1,-1,-1,1,-1
"8828",-1,0,0,-1,-1,1,-1,-1,-1
"8829",-1,0,1,0,-1,-1,-1,-1,-1
"8830",1,1,1,1,-1,1,1,-1,1
"8833",0,1,-1,1,-1,1,-1,0,1
"8834",0,1,1,1,-1,1,-1,1,1
"8835",-1,0,0,0,-1,1,0,-1,-1
"8836",-1,-1,1,-1,-1,-1,0,1,-1
"8840",0,1,1,1,-1,1,1,-1,1
"8841",-1,-1,1,0,-1,-1,-1,1,-1
"8842",-1,-1,1,0,-1,-1,-1,-1,-1
"8843",-1,-1,1,-1,-1,-1,-1,-1,-1
"8844",-1,-1,0,-1,-1,-1,-1,1,-1
"8845",0,1,-1,1,-1,1,1,-1,1
"8846",0,1,-1,1,-1,1,-1,-1,1
"8847",-1,-1,0,-1,-1,-1,-1,1,-1
"8848",1,-1,1,-1,1,0,-1,-1,1
"8849",-1,-1,0,-1,-1,-1,-1,-1,-1
"8850",1,1,0,-1,-1,0,1,1,1
"8852",0,1,0,1,-1,-1,-1,-1,-1
"8854",0,1,0,1,-1,0,-1,1,1
"8855",-1,-1,0,1,-1,-1,-1,-1,-1
"8858",0,1,1,1,-1,0,0,-1,1
"8860",1,1,-1,1,1,1,-1,-1,1
"8861",0,1,0,1,-1,1,0,-1,1
"8862",-1,-1,1,0,-1,-1,-1,-1,-1
"8863",0,1,1,1,-1,-1,1,-1,1
"8864",0,1,0,-1,-1,1,1,-1,1
"8865",-1,-1,0,0,-1,-1,-1,1,-1
"8868",-1,0,1,1,-1,0,-1,-1,-1
"8870",-1,0,1,1,-1,-1,-1,1,-1
"8872",0,1,1,1,-1,-1,0,-1,1
"8873",-1,-1,1,0,-1,-1,-1,1,-1
"8875",-1,1,1,0,-1,-1,-1,-1,-1
"8877",0,1,1,1,1,0,-1,1,1
"8878",0,1,0,1,1,0,-1,-1,1
"8879",0,1,0,1,-1,1,-1,-1,1
"8880",-1,1,1,0,-1,-1,-1,1,-1
"8881",-1,-1,1,-1,-1,1,-1,1,-1
"8883",1,1,1,1,-1,1,-1,-1,1
"8884",-1,0,1,-1,-1,-1,-1,-1,-1
"8886",0,0,1,1,-1,0,0,1,1
"8887",-1,-1,1,1,-1,0,-1,-1,-1
"8889",-1,0,1,1,-1,1,-1,1,-1
"8890",0,1,-1,1,-1,-1,0,-1,1
"8891",0,1,1,1,-1,0,1,-1,1
"8892",0,1,1,1,1,1,-1,-1,1
"8895",0,1,1,1,-1,0,0,-1,1
"8896",1,1,1,0,-1,-1,1,-1,1
"8897",-1,0,1,-1,0,-1,-1,1,-1
"8898",-1,0,0,-1,-1,0,-1,1,-1
"8899",0,1,-1,1,-1,1,-1,1,1
"8901",-1,-1,0,-1,-1,0,-1,-1,-1
"8902",1,1,-1,1,1,0,-1,-1,1
"8903",1,1,1,0,-1,0,0,0,1
"8904",-1,0,0,-1,-1,0,-1,-1,-1
"8906",-1,0,0,-1,-1,0,-1,1,-1
"8908",1,1,1,0,-1,-1,1,-1,1
"8911",-1,-1,0,-1,-1,1,0,-1,-1
"8912",-1,-1,0,-1,-1,0,1,-1,-1
"8914",0,1,0,1,-1,-1,0,-1,1
"8915",-1,-1,0,1,-1,0,-1,-1,-1
"8920",0,1,1,1,-1,0,1,-1,1
"8922",0,-1,0,1,-1,1,0,1,1
"8923",0,1,0,1,-1,1,0,-1,1
"8925",0,1,0,0,1,-1,-1,-1,1
"8930",1,-1,0,-1,-1,-1,-1,1,-1
"8931",1,1,1,1,1,-1,-1,1,1
"8932",-1,-1,0,0,-1,0,-1,1,-1
"8933",1,1,0,1,1,0,-1,-1,1
"8935",0,-1,1,0,-1,-1,-1,-1,-1
"8938",0,1,1,0,-1,1,-1,-1,1
"8939",0,1,-1,1,-1,1,0,1,1
"8940",0,1,1,1,-1,-1,1,1,1
"8943",-1,-1,1,0,-1,0,-1,1,-1
"8945",0,1,1,1,-1,0,1,-1,1
"8947",0,1,1,1,-1,-1,1,-1,1
"8948",0,1,1,1,-1,1,-1,-1,1
"8949",0,1,1,-1,-1,1,1,-1,1
"8950",1,1,-1,1,-1,1,-1,1,1
"8951",1,1,-1,1,-1,0,-1,0,1
"8952",-1,-1,1,-1,-1,0,-1,1,-1
"8953",0,-1,1,1,-1,0,-1,1,-1
"8954",0,1,1,1,-1,-1,1,-1,1
"8955",-1,-1,1,0,-1,1,-1,-1,-1
"8956",0,0,0,0,-1,-1,-1,-1,-1
"8957",-1,-1,0,-1,-1,0,-1,1,-1
"8958",0,1,0,-1,-1,1,-1,1,1
"8960",0,-1,0,1,-1,0,-1,-1,1
"8961",0,1,0,1,1,-1,1,1,1
"8962",1,1,-1,1,-1,1,1,-1,1
"8963",-1,-1,1,-1,-1,0,-1,-1,-1
"8964",-1,-1,0,-1,-1,0,-1,-1,-1
"8965",0,-1,1,1,-1,-1,-1,1,-1
"8966",-1,-1,1,-1,-1,-1,-1,1,-1
"8967",1,1,1,1,0,0,-1,-1,1
"8969",-1,-1,0,-1,-1,1,-1,-1,-1
"8970",-1,-1,0,-1,-1,-1,-1,1,-1
"8971",0,1,-1,1,-1,0,1,1,1
"8975",0,0,0,-1,-1,1,-1,1,-1
"8976",0,-1,0,0,-1,1,-1,-1,-1
"8978",0,1,1,0,-1,1,-1,-1,1
"8979",1,1,-1,-1,-1,0,1,-1,1
"8983",0,1,1,1,-1,1,1,1,1
"8984",0,1,1,1,-1,-1,-1,-1,1
"8986",0,-1,1,0,-1,0,-1,1,-1
"8988",0,1,1,1,-1,1,-1,-1,1
"8989",-1,-1,0,-1,-1,-1,-1,1,-1
"8990",0,1,-1,-1,-1,1,-1,-1,1
"8991",0,0,1,1,-1,-1,-1,1,-1
"8992",1,1,-1,0,1,0,-1,-1,1
"8993",-1,-1,1,0,-1,-1,-1,1,-1
"8994",-1,-1,1,-1,-1,-1,-1,1,-1
"8996",-1,-1,0,-1,-1,1,0,-1,-1
"8998",1,1,0,1,-1,0,-1,1,1
"8999",0,-1,-1,1,-1,0,-1,1,1
"9001",-1,-1,1,0,-1,-1,-1,-1,-1
"9002",0,1,0,1,-1,0,1,-1,1
"9003",-1,-1,1,0,-1,-1,-1,1,-1
"9004",-1,0,0,-1,-1,-1,-1,-1,-1
"9005",0,1,-1,1,1,-1,-1,-1,1
"9006",1,1,1,1,1,0,-1,-1,1
"9007",0,0,-1,1,0,1,-1,-1,1
"9008",0,-1,1,1,-1,-1,-1,-1,-1
"9009",1,1,0,1,-1,1,1,1,1
"9011",-1,0,0,-1,-1,-1,-1,-1,-1
"9012",1,1,-1,1,1,1,-1,-1,1
"9013",0,1,0,1,-1,0,1,-1,1
"9015",0,1,1,-1,-1,0,-1,-1,1
"9017",0,0,0,-1,-1,-1,0,1,-1
"9018",1,1,-1,1,-1,-1,-1,-1,1
"9019",-1,0,0,-1,-1,-1,-1,1,-1
"9020",0,1,-1,1,-1,-1,0,-1,1
"9021",-1,0,1,-1,-1,-1,-1,-1,-1
"9022",0,1,-1,0,-1,0,-1,1,1
"9023",0,0,1,1,-1,0,1,-1,1
"9024",0,0,0,0,-1,-1,-1,1,-1
"9025",1,1,1,1,1,0,-1,1,1
"9026",-1,0,1,-1,-1,-1,-1,-1,-1
"9027",-1,-1,0,-1,-1,-1,0,-1,-1
"9029",1,1,1,1,-1,0,-1,-1,1
"9031",0,0,1,0,-1,-1,0,1,-1
"9032",0,-1,1,0,-1,0,-1,-1,1
"9034",0,0,1,0,-1,-1,-1,-1,-1
"9035",1,1,1,1,-1,1,-1,-1,1
"9036",-1,-1,1,-1,-1,-1,0,1,-1
"9037",0,1,0,1,-1,1,-1,-1,1
"9040",-1,-1,1,0,-1,0,-1,1,-1
"9041",1,1,1,1,-1,-1,-1,-1,1
"9043",1,1,1,1,-1,-1,-1,-1,1
"9044",0,1,1,1,1,0,-1,-1,1
"9046",0,-1,1,1,-1,0,-1,1,-1
"9047",1,1,1,0,1,0,-1,-1,1
"9048",0,-1,1,1,-1,-1,-1,-1,-1
"9050",0,1,-1,1,-1,0,-1,-1,1
"9051",0,0,1,0,-1,-1,-1,-1,-1
"9053",0,1,-1,0,0,0,-1,1,1
"9054",0,1,1,1,-1,-1,0,-1,1
"9055",0,-1,1,0,-1,-1,-1,1,-1
"9057",0,1,-1,0,-1,0,-1,1,1
"9058",1,1,-1,1,1,1,-1,0,1
"9059",0,0,0,-1,-1,0,-1,-1,-1
"9062",-1,0,1,-1,-1,0,-1,-1,-1
"9064",0,0,1,1,-1,0,-1,-1,1
"9065",0,0,1,1,-1,-1,-1,-1,1
"9066",0,1,-1,1,-1,-1,1,-1,1
"9067",0,1,1,-1,-1,1,-1,1,1
"9068",1,0,1,-1,-1,-1,-1,1,-1
"9072",0,1,1,1,-1,1,0,-1,1
"9073",-1,-1,1,0,-1,0,-1,-1,-1
"9074",0,-1,1,1,-1,-1,-1,1,-1
"9075",0,-1,0,0,-1,-1,-1,-1,-1
"9076",1,1,-1,1,1,0,-1,-1,1
"9078",1,1,0,1,1,1,-1,1,1
"9079",1,1,1,1,1,1,1,-1,1
"9080",0,1,1,-1,-1,1,-1,-1,1
"9082",0,1,1,1,-1,0,-1,-1,1
"9083",0,-1,0,1,-1,-1,-1,1,-1
"9084",0,1,0,1,0,1,1,-1,1
"9085",0,1,0,1,-1,1,-1,-1,1
"9086",1,1,-1,1,-1,1,1,-1,1
"9087",1,1,-1,1,-1,0,1,-1,1
"9088",1,1,0,1,1,-1,1,1,1
"9089",-1,0,0,-1,-1,1,-1,-1,-1
"9090",-1,-1,0,-1,-1,0,-1,1,-1
"9094",0,1,0,1,-1,0,0,-1,1
"9096",0,1,-1,1,-1,0,-1,-1,1
"9097",1,1,1,1,-1,0,1,-1,1
"9098",0,1,-1,1,-1,-1,-1,1,1
"9099",0,1,0,1,-1,1,1,-1,1
"9100",-1,-1,1,1,-1,1,-1,1,-1
"9101",-1,-1,0,-1,-1,0,-1,-1,-1
"9102",1,1,-1,1,-1,-1,-1,-1,1
"9103",0,-1,0,1,-1,-1,-1,1,-1
"9104",0,-1,1,-1,-1,-1,1,-1,-1
"9105",0,1,-1,1,-1,1,1,-1,1
"9106",0,1,1,1,-1,0,0,-1,1
"9107",0,1,-1,-1,-1,-1,1,1,1
"9108",-1,0,1,0,-1,0,-1,1,-1
"9112",-1,0,1,-1,-1,-1,-1,-1,-1
"9113",0,1,-1,1,-1,0,-1,-1,1
"9114",0,0,1,0,-1,-1,-1,1,-1
"9115",-1,0,0,1,-1,1,-1,-1,-1
"9118",-1,-1,1,0,-1,0,-1,-1,-1
"9119",0,0,1,0,-1,-1,-1,-1,-1
"9120",-1,-1,1,1,-1,-1,-1,-1,-1
"9121",-1,0,0,-1,-1,0,-1,-1,-1
"9122",1,1,-1,1,-1,0,1,-1,1
"9123",0,-1,0,1,1,0,-1,-1,1
"9124",1,1,0,1,1,0,-1,0,1
"9125",-1,-1,0,0,-1,-1,-1,-1,-1
"9127",-1,0,0,-1,-1,0,-1,1,-1
"9128",-1,0,0,1,-1,1,-1,-1,-1
"9130",0,1,1,1,-1,0,0,-1,1
"9131",-1,-1,1,-1,-1,0,-1,-1,-1
"9132",-1,0,1,-1,-1,-1,-1,-1,-1
"9133",-1,-1,1,-1,-1,-1,0,1,-1
"9134",-1,-1,1,-1,-1,-1,-1,-1,-1
"9136",-1,0,0,1,-1,1,-1,-1,-1
"9138",0,1,0,-1,-1,0,0,-1,1
"9139",0,1,1,1,1,-1,-1,-1,1
"9141",0,1,1,1,-1,1,1,1,1
"9143",0,0,1,1,-1,-1,-1,-1,-1
"9144",0,-1,0,1,-1,0,-1,-1,1
"9145",-1,-1,0,-1,-1,-1,-1,-1,-1
"9146",1,1,-1,-1,-1,0,-1,-1,1
"9148",-1,0,0,-1,-1,-1,-1,-1,-1
"9150",0,1,0,1,-1,1,1,1,1
"9151",-1,-1,0,-1,-1,-1,-1,-1,-1
"9152",-1,0,0,-1,-1,0,-1,-1,-1
"9153",1,1,1,1,1,-1,-1,1,1
"9155",-1,-1,0,-1,-1,0,0,-1,-1
"9156",-1,-1,1,-1,-1,-1,-1,-1,-1
"9158",0,1,1,1,-1,0,0,-1,1
"9159",0,-1,1,0,-1,0,-1,-1,-1
"9160",0,1,1,-1,-1,0,-1,1,1
"9161",1,1,-1,1,-1,1,1,-1,1
"9164",-1,-1,1,-1,-1,0,-1,1,-1
"9168",1,1,1,1,1,1,-1,-1,1
"9170",0,-1,1,0,-1,-1,-1,1,-1
"9172",0,1,1,1,-1,-1,0,-1,1
"9173",-1,-1,0,-1,-1,-1,1,-1,-1
"9174",-1,1,1,0,-1,-1,-1,-1,-1
"9175",0,1,0,0,-1,-1,0,1,1
"9177",-1,-1,1,-1,-1,-1,-1,-1,-1
"9180",-1,1,1,-1,-1,-1,-1,1,-1
"9181",-1,-1,1,-1,-1,0,-1,1,-1
"9182",1,1,-1,1,1,-1,-1,-1,1
"9183",-1,-1,1,-1,-1,-1,-1,1,-1
"9185",-1,-1,1,1,-1,-1,1,-1,-1
"9186",0,1,0,1,-1,1,0,-1,1
"9188",1,1,1,1,1,1,-1,-1,1
"9189",-1,-1,1,1,-1,1,-1,-1,-1
"9190",1,1,-1,1,-1,1,-1,-1,1
"9192",-1,-1,1,-1,-1,-1,-1,1,-1
"9193",0,0,1,-1,-1,-1,-1,1,-1
"9198",1,1,0,1,0,1,-1,-1,1
"9199",-1,-1,1,-1,-1,0,-1,1,-1
"9200",-1,0,0,0,-1,0,-1,-1,-1
"9202",-1,-1,1,1,-1,0,-1,-1,-1
"9203",0,1,1,0,-1,0,-1,-1,-1
"9205",0,1,1,1,1,0,-1,1,1
"9206",-1,-1,-1,-1,-1,0,1,1,-1
"9207",0,-1,-1,1,-1,0,-1,1,-1
"9208",0,1,-1,1,-1,-1,1,-1,1
"9209",0,1,-1,1,-1,0,1,-1,1
"9210",0,1,-1,1,-1,-1,-1,1,-1
"9211",0,1,0,1,-1,0,-1,-1,1
"9213",0,1,-1,1,1,0,1,-1,1
"9215",0,1,-1,0,-1,-1,-1,-1,1
"9216",0,1,-1,1,-1,-1,-1,-1,-1
"9217",1,1,-1,1,-1,1,1,1,1
"9219",-1,0,0,1,-1,0,-1,-1,-1
"9220",1,1,0,1,1,1,-1,-1,1
"9222",-1,0,0,-1,-1,-1,-1,-1,-1
"9223",0,-1,0,1,-1,0,-1,-1,1
"9224",0,1,1,-1,1,0,1,1,1
"9225",-1,-1,0,0,-1,0,-1,1,-1
"9226",0,1,0,-1,-1,-1,0,1,1
"9227",-1,-1,1,-1,-1,0,-1,1,-1
"9228",0,-1,1,1,-1,0,1,-1,1
"9230",-1,-1,1,-1,-1,-1,-1,1,-1
"9233",-1,-1,1,0,-1,-1,-1,1,-1
"9235",1,1,1,-1,-1,1,1,1,1
"9236",1,1,-1,0,-1,0,-1,-1,1
"9238",-1,0,0,-1,-1,-1,-1,-1,-1
"9239",0,1,1,0,-1,0,-1,-1,1
"9240",0,-1,0,0,-1,-1,-1,1,-1
"9242",-1,-1,1,-1,-1,-1,-1,-1,-1
"9243",0,-1,0,1,-1,0,0,-1,1
"9244",1,1,0,1,-1,0,-1,1,1
"9247",0,1,-1,1,-1,1,1,-1,1
"9248",0,1,1,1,-1,-1,-1,-1,1
"9249",0,1,-1,1,1,-1,1,-1,1
"9250",0,-1,0,0,-1,-1,-1,1,-1
"9252",-1,-1,0,-1,-1,1,0,-1,-1
"9253",1,1,1,1,-1,1,-1,-1,1
"9257",0,-1,0,1,-1,0,1,1,1
"9259",1,-1,0,1,1,1,-1,-1,1
"9260",-1,0,0,-1,-1,-1,-1,1,-1
"9261",0,1,0,1,-1,1,-1,-1,1
"9262",-1,-1,1,0,-1,-1,-1,1,-1
"9263",1,1,1,1,-1,-1,-1,1,1
"9264",-1,-1,0,1,-1,-1,-1,-1,-1
"9265",0,-1,0,0,-1,-1,-1,1,-1
"9266",1,1,-1,1,-1,1,-1,-1,1
"9267",1,1,-1,1,1,1,-1,-1,1
"9268",1,1,0,1,-1,0,0,-1,1
"9270",-1,0,0,-1,-1,-1,-1,1,-1
"9271",-1,0,0,0,-1,0,-1,1,-1
